service,t,x,v,a,P
E507,4,16.6838353701,15.8002193759,1.07829014078,847287.956555
E500,5,0.222784411597,13.8436467025,-0.265626514235,1.02145544941
E501,5,3.7007638303,19.6566978276,1.06377645506,1054091.98384
E502,5,5.3607638303,19.6566978276,1.06377645506,1054091.98384
E503,5,7.5167638303,19.6566978276,1.06377645506,1054091.98384
E504,5,9.9287638303,19.6566978276,1.06377645506,1054091.98384
E505,5,1.7547638303,19.6566978276,1.06377645506,1054091.98384
E506,5,3.9137638303,19.6566978276,1.06377645506,1054091.98384
E507,5,16.6887638303,19.6566978276,1.06377645506,1054091.98384
E500,6,0.226787088831,14.5585516931,-0.267784753615,1.08293282726
E501,6,3.70675574748,23.4556723362,1.04638843212,1257812.4072
E502,6,5.36619024127,19.0408536715,-0.283792045739,1.50101189335
E503,6,7.52275574748,23.4556723362,1.04638843212,1257812.4072
E504,6,9.93475574748,23.4556723362,1.04638843212,1257812.4072
E505,6,1.76075574748,23.4556723362,1.04638843212,1257812.4072
E506,6,3.91975574748,23.4556723362,1.04638843212,1257812.4072
E507,6,16.6947557475,23.4556723362,1.04638843212,1257812.4072
E500,7,0.230698914581,13.8423320222,1.08444879868,742296.075757
E501,7,3.71379373613,27.18714354,1.02632298469,1457913.01674
E502,7,5.37135751058,18.8516592849,1.06706724207,1010921.71075
E503,7,7.52979373613,27.18714354,1.02632298469,1457913.01674
E504,7,9.94179373613,27.18714354,1.02632298469,1457913.01674
E505,7,1.76779373613,27.18714354,1.02632298469,1457913.01674
E506,7,3.92679373613,27.18714354,1.02632298469,1457913.01674
E507,7,16.7017937361,27.18714354,1.02632298469,1457913.01674
E500,8,0.234749932946,14.3117791887,-0.267027491473,1.06156624869
E501,8,3.7218577364,30.8418661115,1.00380118395,1653898.03618
E502,8,5.37679092082,19.2561158556,-0.2846682572,1.52266803918
E503,8,7.5378577364,30.8418661115,1.00380118395,1653898.03618
E504,8,9.9498577364,30.8418661115,1.00380118395,1653898.03618
E505,8,1.7758577364,30.8418661115,1.00380118395,1653898.03618
E506,8,3.93481811793,29.6786228956,-0.338875668172,2.79371199005
E507,8,16.7098577364,30.8418661115,1.00380118395,1653898.03618
E500,9,0.238655440973,14.8350511692,1.0814279579,795530.725691
E501,9,3.73092523484,34.4114268218,0.979063291001,1845316.309
E502,9,5.38199749373,18.238728143,-0.280613769661,1.4216772939
E503,9,7.54692523484,34.4114268218,0.979063291001,1845316.309
E504,9,9.95892523484,34.4114268218,0.979063291001,1845316.309
E505,9,1.78492523484,34.4114268218,0.979063291001,1845316.309
E506,9,3.94289317618,28.4723003718,-0.331419985737,2.62119149531
E507,9,16.7189252348,34.4114268218,0.979063291001,1845316.309
E500,10,0.242694565173,14.0656057399,-0.266284963211,1.04040536305
E501,10,3.74097139958,37.8819592562,0.932117374897,2000886.20269
E502,10,5.38737935467,19.4724610542,-0.285558800417,1.5445923944
E503,10,7.55697139958,37.8819592562,0.932117374897,2000886.20269
E504,10,9.96897139958,37.8819592562,0.932117374897,2000886.20269
E505,10,1.79497139958,37.8819592562,0.932117374897,2000886.20269
E506,10,3.95063684659,27.3167207892,1.05022773771,1491611.1735
E507,10,16.7289206109,36.2604936368,-1.1,0.0
E500,11,0.246651830854,14.7812388092,-0.268479215276,1.1023487212
E501,11,3.75193962965,40.9975485204,0.804836141846,2000706.97747
E502,11,5.39264558607,18.4519748628,-0.281445375541,1.44256194298
E503,11,7.56793962965,40.9975485204,0.804836141846,2000706.97747
E504,11,9.97993962965,40.9975485204,0.804836141846,2000706.97747
E505,11,1.80593962965,40.9975485204,0.804836141846,2000706.97747
E506,11,3.95868458216,29.6362514385,-0.338608549337,2.78752447427
E507,11,16.7384402203,32.3004936368,-1.1,0.0
E500,12,0.250623323673,13.8200680864,-0.265557182701,1.01944954049
E501,12,3.76368242374,42.4993700111,-1.1,0.0
E502,12,5.39795539816,19.6885341185,-0.286458153022,1.56665031092
E503,12,7.57968242374,42.4993700111,-1.1,0.0
E504,12,9.99168242374,42.4993700111,-1.1,0.0
E505,12,1.81768242374,42.4993700111,-1.1,0.0
E506,12,3.96674800194,28.430860379,-0.331169361371,2.61539718748
E507,12,16.7468598296,28.3404936368,-1.1,0.0
E500,13,0.254630883109,14.5340277299,-0.267708918585,1.0808024573
E501,13,3.7749350543,38.5393700111,-1.1,0.0
E502,13,5.40354196304,21.6640746293,1.05497084317,1161737.77742
E503,13,7.5909350543,38.5393700111,-1.1,0.0
E504,13,10.0029350543,38.5393700111,-1.1,0.0
E505,13,1.8289350543,38.5393700111,-1.1,0.0
E506,13,3.97448146294,27.4455664727,1.02482376772,1471770.98117
E507,13,16.754179439,24.3804936368,-1.1,0.0
E500,14,0.258538124081,13.9394946153,1.08416238007,747506.428091
E501,14,3.78508768485,34.5793700111,-1.1,0.0
E502,14,5.41008681273,25.428720006,1.03614738989,1363617.32723
E503,14,7.60108768485,34.5793700111,-1.1,0.0
E504,14,10.0130876849,34.5793700111,-1.1,0.0
E505,14,1.83908768485,34.5793700111,-1.1,0.0
E506,14,3.98255070627,29.5932907146,-0.338338105276,2.78126053035
E507,14,16.7603990483,20.4204936368,-1.1,0.0
E500,15,0.262591779111,14.2873330688,-0.266953179101,1.059458051
E501,15,3.79414031541,30.6193700111,-1.1,0.0
E502,15,5.41766749543,29.1208965158,1.01476016835,1561610.78746
E503,15,7.61014031541,30.6193700111,-1.1,0.0
E504,15,10.0221403154,30.6193700111,-1.1,0.0
E505,15,1.84814031541,30.6193700111,-1.1,0.0
E506,15,3.99060232556,28.3888427172,-0.330915616035,2.60953093785
E507,15,16.7655186577,16.4604936368,-1.1,0.0
E500,16,0.266501395583,14.9328688398,1.08111896311,800776.206857
E501,16,3.80209294597,26.6593700111,-1.1,0.0
E502,16,5.426262631,32.7317882118,0.991040985417,1755245.40657
E503,16,7.61809294597,26.6593700111,-1.1,0.0
E504,16,10.030092946,26.6593700111,-1.1,0.0
E505,16,1.85609294597,26.6593700111,-1.1,0.0
E506,16,3.99832708109,27.5748015173,1.02406869776,1478701.22789
E507,16,16.769538267,12.5004936368,-1.1,0.0
E500,17,0.27053481078,14.0421441112,-0.266214868604,1.03839654153
E501,17,3.80894557653,22.6993700111,-1.1,0.0
E502,17,5.43584850995,36.2534450312,0.965238137554,1944094.86451
E503,17,7.62494557653,22.6993700111,-1.1,0.0
E504,17,10.0369455765,22.6993700111,-1.1,0.0
E505,17,1.86294557653,22.6993700111,-1.1,0.0
E506,17,4.00641629555,29.5508373638,-0.338071240608,2.77508006906
E507,17,16.7724578763,8.54049363683,-1.1,0.0
E500,18,0.27449481879,14.757376811,-0.268404296187,1.10026203793
E501,18,3.81469820709,18.7393700111,-1.1,0.0
E502,18,5.4463926803,39.5786396535,0.86108054714,2000783.52981
E503,18,7.63069820709,18.7393700111,-1.1,0.0
E504,18,10.0426982071,18.7393700111,-1.1,0.0
E505,18,1.86869820709,18.7393700111,-1.1,0.0
E506,18,4.0144562535,28.347319949,-0.330665228054,2.60374250434
E507,18,16.7742774857,4.58049363683,-1.1,0.0
E500,19,0.27845971996,13.7964655362,-0.265487899128,1.0174429585
E501,19,3.81935083765,14.7793700111,-1.1,0.0
E502,19,5.45779940296,42.4683319299,0.749198122775,2000635.28984
E503,19,7.63535083765,14.7793700111,-1.1,0.0
E504,19,10.0473508376,14.7793700111,-1.1,0.0
E505,19,1.87335083765,14.7793700111,-1.1,0.0
E506,19,4.02217405743,27.7030170484,1.02331607609,1485576.80314
E507,19,16.774998328,0.798045636832,-0.004,0.0
E500,20,0.282472305573,14.5101766293,-0.267635286849,1.07873202345
E501,20,3.82290346821,10.8193700111,-1.1,0.0
E502,20,5.46995660964,44.996876241,0.658987650471,2000527.36574
E503,20,7.63890346821,10.8193700111,-1.1,0.0
E504,20,10.0509034682,10.8193700111,-1.1,0.0
E505,20,1.87690346821,10.8193700111,-1.1,0.0
E506,20,4.03028132064,29.5075138281,-0.337799300874,2.76878265045
E500,21,0.286376014172,14.0381353075,1.08386955182,752796.043635
E501,21,3.82535609876,6.85937001112,-1.1,0.0
E502,21,5.48277366394,47.2298974406,0.584136177493,2000445.34471
E503,21,7.64135609876,6.85937001112,-1.1,0.0
E504,21,10.0533560988,6.85937001112,-1.1,0.0
E505,21,1.87935609876,6.85937001112,-1.1,0.0
E506,21,4.03830937804,28.3049446951,-0.33041007733,2.5978441571
E500,22,0.290431876931,14.2643809087,-0.26688352374,1.05748006691
E501,22,3.82670872932,2.89937001112,-1.1,0.0
E502,22,5.49617545961,49.2151094237,0.520741091324,2000380.98565
E503,22,7.64270872932,2.89937001112,-1.1,0.0
E504,22,10.0547087293,2.89937001112,-1.1,0.0
E505,22,1.88070872932,2.89937001112,-1.1,0.0
E506,22,4.04602166763,27.8312531329,1.02255983848,1492453.48066
E500,23,0.294346649635,14.9823452006,-0.269115433262,1.11999453332
E502,23,5.51009843973,50.9888023348,0.466229774921,2000329.22983
E506,23,4.05414534434,29.4643375868,-0.337528682649,2.762516403
E500,24,0.298373693782,14.0189708558,-0.26614575039,1.03641375503
E502,24,5.52448798515,52.5795469685,0.418818130079,2000286.79621
E506,24,4.06216154145,28.2627121297,-0.330156165542,2.59197462904
E500,25,0.302339100611,14.735272354,-0.268335003194,1.09833037616
E502,25,5.53929660955,54.0104515281,0.377216812045,2000251.46082
E506,25,4.06987004712,27.9603277514,1.02179512592,1499375.12476
E500,26,0.306297895583,13.7746010352,-0.265423823114,1.0155853524
E502,26,5.55444501854,54.3689180641,-0.559439147829,8.44891699727
E506,26,4.07800872812,29.42210876,-0.337264385916,2.75639706758
E500,27,0.310313445448,14.4871937461,-0.267564449807,1.07673833998
E502,27,5.56927023889,52.3959622711,-0.537049684124,7.81645416307
E506,27,4.086013325,28.221404937,-0.32990818407,2.58624234852
E500,28,0.314214696527,14.1370389898,1.08357386661,758099.762073
E502,28,5.58355837906,50.5005577093,-0.516319791351,7.24289928322
E506,28,4.09371993282,28.08963,1.02102551392,1506308.97563
E500,29,0.318272002704,14.2417212404,-0.266814865868,1.05552859514
E502,29,5.59761363591,51.3381485395,0.455704796383,2000319.60627
E506,29,4.10187204243,29.3802301823,-0.337002655651,2.7503376653
E500,30,0.322192131787,14.9594394104,-0.269042534986,1.11797930582
E502,30,5.61209516712,52.8934651571,0.409610995792,2000278.82559
E506,30,4.10986513512,28.1804390458,-0.329662609769,2.58056585563
E500,31,0.326212848916,13.9963175913,-0.266078293457,1.03447674983
E502,31,5.62698655747,54.2932580136,0.369101653545,2000244.76862
E506,31,4.11757152142,28.2181299595,1.02025715625,1513199.80372
E507,31,16.7755555414,3.97509959103,1.10308782976,213164.988208
E500,32,0.33018353856,14.7121328367,-0.26826257675,1.09630962896
E502,32,5.6421350408,53.9485846713,-0.554599744075,8.31107534775
E506,32,4.12573520242,29.3376950897,-0.336737203961,2.74419261533
E507,32,16.7772133311,7.93816552656,1.09808801263,425684.681839
E500,33,0.334135941351,13.7517123162,-0.265356854384,1.0136419785
E502,33,5.65684587101,51.9923860399,-0.532571794684,7.69157731755
E506,33,4.13371661038,28.1388296185,-0.329413542909,2.5748087661
E507,33,16.7799689023,11.8772793223,1.08981080743,636919.962085
E500,34,0.338156889586,14.4648082371,-0.267495561896,1.07479777975
E501,34,3.82755521196,3.97509959103,1.10308782976,213164.988208
E502,34,5.67102410001,50.1124991941,-0.512169830547,7.12947506125
E503,34,7.64355521196,3.97509959103,1.10308782976,213164.988208
E504,34,10.055555212,3.97509959103,1.10308782976,213164.988208
E505,34,1.88155521196,3.97509959103,1.10308782976,213164.988208
E506,34,4.14142428841,28.3466061966,1.01948543141,1520089.35978
E507,34,16.782748078,8.03552375741,-1.1,0.0
E500,35,0.342055654805,14.2115745666,1.08334965921,762096.738778
E501,35,3.82921300166,7.93816552656,1.09808801263,425684.681839
E502,35,5.68515008374,51.6788075993,0.445504196168,2000310.39106
E503,35,7.64521300166,7.93816552656,1.09808801263,425684.681839
E504,35,10.0572130017,7.93816552656,1.09808801263,425684.681839
E505,35,1.88321300166,7.93816552656,1.09808801263,425684.681839
E506,35,4.14959789883,29.2952650742,-0.336472791201,2.73807211346
E507,35,16.7844274179,4.07552375741,-1.1,0.0
E500,36,0.346112246192,14.2190805669,-0.26674637454,1.05358005292
E501,36,3.83196857283,11.8772793223,1.08981080743,636919.962085
E502,36,5.69972134046,53.1997574791,0.400672085682,2000271.16948
E503,36,7.64796857283,11.8772793223,1.08981080743,636919.962085
E504,36,10.0599685728,11.8772793223,1.08981080743,636919.962085
E505,36,1.88596857283,11.8772793223,1.08981080743,636919.962085
E506,36,4.15756765074,28.0973216472,-0.329165450032,2.56907431242
E500,37,0.350037716095,14.9364004906,-0.268969325508,1.11595376818
E501,37,3.83581364038,15.7808101534,1.078355192,846247.135247
E502,37,5.71469350555,54.5693238688,0.36121213827,2000238.32413
E503,37,7.65181364038,15.7808101534,1.078355192,846247.135247
E504,37,10.0638136404,15.7808101534,1.078355192,846247.135247
E505,37,1.88981364038,15.7808101534,1.078355192,846247.135247
E506,37,4.16527831812,28.4753315944,1.01870869101,1526992.2772
E500,38,0.354052069377,13.9735322667,-0.266010553296,1.03252973605
E501,38,3.8407367444,19.6375498514,1.0638563262,1053065.17166
E502,38,5.7298011548,53.5312424683,-0.54983194637,8.17588534388
E503,38,7.6567367444,19.6375498514,1.0638563262,1053065.17166
E504,38,10.0687367444,19.6375498514,1.0638563262,1053065.17166
E505,38,1.8947367444,19.6375498514,1.0638563262,1053065.17166
E506,38,4.17346029228,29.2532072188,-0.336211075319,2.73201451543
E507,38,16.7855555107,3.97509959103,1.10308782976,213164.988208
E500,39,0.358027976158,14.6887424721,-0.268189480814,1.09426839373
E501,39,3.84672338523,23.4368373444,1.04648220727,1256802.37857
E502,39,5.74439839096,51.5915558852,-0.528158653074,7.56903518509
E503,39,7.66272338523,23.4368373444,1.04648220727,1256802.37857
E504,39,10.0747233852,23.4368373444,1.04648220727,1256802.37857
E505,39,1.90072338523,23.4368373444,1.04648220727,1256802.37857
E506,39,4.18141849018,28.0561764335,-0.328919886803,2.56339843795
E507,39,16.7872133004,7.93816552656,1.09808801263,425684.681839
E500,40,0.361973917414,13.7285750591,-0.265289271637,1.01167879946
E501,40,3.85375619128,27.1686697263,1.02642961515,1456922.35601
E502,40,5.75848321457,50.3567173401,0.485444444451,2000347.1043
E503,40,7.66975619128,27.1686697263,1.02642961515,1456922.35601
E504,40,10.0817561913,27.1686697263,1.02642961515,1456922.35601
E505,40,1.90775619128,27.1686697263,1.02642961515,1456922.35601
E506,40,4.18913381409,28.6034585997,1.01793206356,1533863.10582
E507,40,16.7899688716,11.8772793223,1.08981080743,636919.962085
E500,41,0.366000030174,14.4415039971,-0.267423959883,1.07277894043
E501,41,3.86181511555,30.8237976902,1.00391951239,1652929.11433
E502,41,5.77270640071,52.0120551056,0.435583737789,2000301.53353
E503,41,7.67781511555,30.8237976902,1.00391951239,1652929.11433
E504,41,10.0898151155,30.8237976902,1.00391951239,1652929.11433
E505,41,1.91581511555,30.8237976902,1.00391951239,1652929.11433
E506,41,4.19732235493,29.2106931345,-0.335946902584,2.72590052247
E507,41,16.7938139391,15.7808101534,1.078355192,846247.135247
E500,42,0.369897719529,14.3090666288,1.08305461511,767324.759006
E501,42,3.87087765627,34.3938036825,0.97919207688,1844371.26511
E502,42,5.78736545604,53.4995538206,0.391964310863,2000263.78867
E503,42,7.68687765627,34.3938036825,0.97919207688,1844371.26511
E504,42,10.0988776563,34.3938036825,0.97919207688,1844371.26511
E505,42,1.92487765627,34.3938036825,0.97919207688,1844371.26511
E506,42,4.20526887331,28.0145835599,-0.328672017604,2.55766936138
E507,42,16.7987370431,19.6375498514,1.0638563262,1053065.17166
E500,43,0.373953858617,14.1950837468,-0.2666738996,1.05151620497
E501,43,3.88091900082,37.8651811435,0.932842368934,2000887.28544
E502,43,5.80241670089,54.8396557419,0.35351663293,2000232.0962
E503,43,7.69691900082,37.8651811435,0.932842368934,2000887.28544
E504,43,10.1089190008,37.8651811435,0.932842368934,2000887.28544
E505,43,1.93491900082,37.8651811435,0.932842368934,2000887.28544
E506,43,4.21299041468,28.731498727,1.01715247661,1540729.27568
E507,43,16.804723684,23.4368373444,1.04648220727,1256802.37857
E500,44,0.37788433905,14.9124392627,-0.268893304941,1.1138486328
E501,44,3.89188290369,40.9830614698,0.8053971089,2000707.72058
E502,44,5.81744339253,53.1176220934,-0.545143208441,8.04353081465
E503,44,7.70788290369,40.9830614698,0.8053971089,2000707.72058
E504,44,10.1198829037,40.9830614698,0.8053971089,2000707.72058
E505,44,1.94588290369,40.9830614698,0.8053971089,2000707.72058
E506,44,4.22118386698,29.1682232321,-0.335683387998,2.71980222124
E507,44,16.81175649,27.1686697263,1.02642961515,1456922.35601
E500,45,0.381892073665,13.9498343625,-0.26594021712,1.03050610532
E501,45,3.90365383805,43.693797704,0.704681730457,2000580.76684
E502,45,5.83192803005,51.194176504,-0.52381722611,7.44899764702
E503,45,7.71965383805,43.693797704,0.704681730457,2000580.76684
E504,45,10.1316538381,43.693797704,0.704681730457,2000580.76684
E505,45,1.95765383805,43.693797704,0.704681730457,2000580.76684
E506,45,4.22911871778,27.9730325747,-0.328424765217,2.5519546266
E507,45,16.8198154143,30.8237976902,1.00391951239,1652929.11433
E500,46,0.385873026936,14.6649218928,-0.268115159946,1.09219107747
E501,46,3.91613051141,46.0769623942,0.622273504001,2000486.30144
E502,46,5.84596362452,50.7194655569,0.474389851511,2000336.77229
E503,46,7.73213051141,46.0769623942,0.622273504001,2000486.30144
E504,46,10.1441305114,46.0769623942,0.622273504001,2000486.30144
E505,46,1.97013051141,46.0769623942,0.622273504001,2000486.30144
E506,46,4.23684816113,28.8597297578,1.01636823459,1547605.68285
E507,46,16.828877955,34.3938036825,0.97919207688,1844371.26511
E500,47,0.389812387752,13.7050118194,-0.265220561554,1.00968081413
E501,47,3.92923018362,48.188711482,0.553179071165,2000413.34499
E502,47,5.860282271,52.3376551933,0.425945041825,2000293.02551
E503,47,7.74523018362,48.188711482,0.553179071165,2000413.34499
E504,47,10.1572301836,48.188711482,0.553179071165,2000413.34499
E505,47,1.98323018362,48.188711482,0.553179071165,2000413.34499
E506,47,4.24467655092,26.3458200261,-1.1,0.0
E507,47,16.8389192996,37.8651811435,0.932842368934,2000887.28544
E500,48,0.393843769183,14.4186339088,-0.267353804017,1.07079906229
E501,48,3.94288355564,50.0708109109,0.49421075481,2000355.39166
E502,48,5.8750271336,53.7926267408,0.383490584898,2000256.67891
E503,48,7.75888126605,49.8354848887,-0.509226980768,7.0493259736
E504,48,10.1708812661,49.8354848887,-0.509226980768,7.0493259736
E505,48,1.99688126605,49.8354848887,-0.509226980768,7.0493259736
E506,48,4.25144208426,22.3858200261,-1.1,0.0
E507,48,16.8498832024,40.9830614698,0.8053971089,2000707.72058
E500,49,0.397741410137,14.4083531145,1.08275206428,772649.005375
E501,49,3.95703152605,51.7555804455,0.443213696475,2000308.33686
E502,49,5.88986806613,51.825283398,-1.1,0.0
E503,49,7.7724717943,48.0365380107,-0.490512964571,6.54515129648
E504,49,10.1844717943,48.0365380107,-0.490512964571,6.54515129648
E505,49,2.0104717943,48.0365380107,-0.490512964571,6.54515129648
E506,49,4.2571076176,18.4258200261,-1.1,0.0
E507,49,16.8616541368,43.693797704,0.704681730457,2000580.76684
E500,50,0.401796756398,14.1728942976,-0.266606992171,1.04960908862
E501,50,3.97162300744,53.268809354,0.398662823946,2000269.45966
E502,50,5.90371122818,47.865283398,-1.1,0.0
E503,50,7.78557178928,46.3025248992,-0.473125706685,6.08525411507
E504,50,10.1975717893,46.3025248992,-0.473125706685,6.08525411507
E505,50,2.02357178928,46.3025248992,-0.473125706685,6.08525411507
E506,50,4.26167315094,14.4658200261,-1.1,0.0
E507,50,16.8741308102,46.0769623942,0.622273504001,2000486.30144
E500,51,0.405730312957,14.8894672122,-0.26882053726,1.11183182653
E501,51,3.98661338534,54.6315787105,0.359437318607,2000236.8827
E502,51,5.91645439024,43.905283398,-1.1,0.0
E503,51,7.79834755887,46.6564462776,0.602975238597,2000465.36248
E504,51,10.2103475902,46.6566566263,0.602968281842,2000465.35501
E505,51,2.03634741807,46.6555013427,0.603006490368,2000465.39603
E506,51,4.26513868428,10.5058200261,-1.1,0.0
E507,51,16.8872304824,48.188711482,0.553179071165,2000413.34499
E500,52,0.409731702082,13.9271143593,-0.265872895458,1.02856728336
E501,52,4.00170807873,53.4459348904,-0.548861934958,8.14845534433
E502,52,5.92809755229,39.945283398,-1.1,0.0
E503,52,7.81159902836,48.7042347217,0.536799590224,2000396.85707
E504,52,10.2235991148,48.7044219875,0.536793672673,2000396.85117
E505,52,2.04959863994,48.7033934819,0.536826173473,2000396.88358
E506,52,4.26750421763,6.54582002608,-1.1,0.0
E507,52,16.9005010177,46.0920653595,-1.1,0.0
E500,53,0.413717942512,14.6419304173,-0.268043540279,1.09018746266
E501,53,4.0162820933,51.5096080385,-0.527260612978,7.54416319684
E502,53,5.93864071435,35.985283398,-1.1,0.0
E503,53,7.82533250435,49.3483823578,-0.504091836786,6.9100324181
E504,53,10.2373326402,49.3485538906,-0.504093636244,6.91008110392
E505,53,2.0633318941,49.3476117944,-0.504083753299,6.9098137138
E506,53,4.26876975097,2.58582002608,-1.1,0.0
E507,53,16.9127516191,42.1320653595,-1.1,0.0
E500,54,0.417650951871,13.6822683215,-0.265154353745,1.00775361515
E501,54,4.03035248488,50.4207739921,0.483486885437,2000345.26508
E502,54,5.9480838764,32.025283398,-1.1,0.0
E503,54,7.83879024333,47.5672489767,-0.48574422409,6.41819901286
E504,54,10.2507904259,47.5674142668,-0.485745895462,6.4182433994
E505,54,2.076789423,47.566506457,-0.485736715983,6.41799962145
E507,54,16.9239022206,38.1720653595,-1.1,0.0
E500,55,0.421687405785,14.3949718178,-0.267281335623,1.06875202603
E501,55,4.04459252573,52.0695362497,0.433878285532,2000300.02114
E502,55,5.95642703846,28.065283398,-1.1,0.0
E503,55,7.85176221869,45.8497894637,-0.468691293854,5.96927698519
E504,55,10.2637624464,45.8499489514,-0.468692848318,5.96931754702
E505,55,2.08976119579,45.8490730089,-0.468684310923,5.96909477491
E507,55,16.9339528221,34.2120653595,-1.1,0.0
E500,56,0.42558555341,14.5055632713,1.08245381067,777861.908453
E501,56,4.05926672772,53.551281526,0.39046593046,2000262.52628
E502,56,5.96367020051,24.105283398,-1.1,0.0
E503,56,7.86460549337,47.2375635517,0.583886015793,2000445.08168
E504,56,10.2766057174,47.2375070712,0.583887858714,2000445.08362
E505,56,2.10260415338,47.2363660505,0.58392508995,2000445.12276
E507,56,16.9429034236,30.2520653595,-1.1,0.0
E500,57,0.429638697443,14.1486846268,-0.266534112576,1.04752975032
E501,57,4.074331619,54.8863114652,0.352191458296,2000231.0295
E502,57,5.96981336257,20.145283398,-1.1,0.0
E503,57,7.87800929938,49.2219436928,0.520527404182,2000380.77639
E504,57,10.2900095086,49.2218933405,0.520528978441,2000380.77794
E505,57,2.11600764536,49.2208761232,0.520560781939,2000380.80908
E507,57,16.9507540251,26.2920653595,-1.1,0.0
E500,58,0.433577186285,14.8651924616,-0.268743764945,1.10970216354
E501,58,4.08934153793,53.0510978205,-0.544392495193,8.02239430978
E502,58,5.97485652462,16.185283398,-1.1,0.0
E503,58,7.89175377951,48.8646589529,-0.499042240771,6.77375802732
E504,58,10.3037539753,48.8646118805,-0.499041751802,6.77374486498
E505,58,2.1297518413,48.8636609236,-0.499031873756,6.77347896369
E507,58,16.9575046266,22.3320653595,-1.1,0.0
E500,59,0.437571870019,13.9031055177,-0.265801874058,1.02651986162
E501,59,4.10380806411,51.1302528281,-0.523121985711,7.4298220526
E502,59,5.97879968668,12.225283398,-1.1,0.0
E503,59,7.90507962624,47.1010455456,-0.481053202453,6.29391911071
E504,59,10.3170798092,47.1010001698,-0.481052748123,6.29390710306
E505,59,2.14307741588,47.1000834887,-0.481043569845,6.29366452817
E507,59,16.9631552281,18.3720653595,-1.1,0.0
E500,60,0.441563152599,14.6182258732,-0.267969816994,1.08812314223
E501,60,4.11783826537,50.7640408733,0.473036572013,2000335.5165
E502,60,5.98164284873,8.26528339803,-1.1,0.0
E503,60,7.91792622326,45.6184439334,0.637737629219,2000503.40019
E504,60,10.3299263902,45.6181623228,0.637747181163,2000503.41084
E505,60,2.15592408141,45.6373207008,0.637097502215,2000502.68671
E507,60,16.9677058296,14.4120653595,-1.1,0.0
E500,61,0.445489613457,13.6588190294,-0.265086206429,1.00576792244
E501,61,4.13216864443,52.3776803676,0.424763802847,2000291.98944
E502,61,5.98338601079,4.30528339803,-1.1,0.0
E503,61,7.93090586729,47.7813400073,0.566251475542,2000426.72312
E504,61,10.3429059605,47.7810899597,0.566259535388,2000426.73143
E505,61,2.16890866542,47.7981014861,0.565711300176,2000426.16643
E507,61,16.9711564311,10.4520653595,-1.1,0.0
E500,62,0.449531334583,14.3720688043,-0.267211305341,1.06677201824
E501,62,4.14692405667,53.8286639135,0.382451228962,2000255.81176
E503,62,7.94445231785,49.7070234877,0.505435014731,2000366.12515
E504,62,10.3564523454,49.7068002932,0.505441925644,2000366.1318
E505,62,2.18245951433,49.721985204,0.504971814799,2000365.67947
E507,62,16.9735070325,6.4920653595,-1.1,0.0
E500,63,0.453431112932,14.6046818413,1.08214763386,783177.150376
E501,63,4.16205151513,54.644074284,-0.562627435949,8.54007094562
E503,63,7.95813317745,48.387088935,-0.494105685197,6.64120437025
E504,63,10.3701331448,48.3868761043,-0.494103496014,6.64114573453
E505,63,2.19614010116,48.3837951907,-0.49407180673,6.64029697398
E507,63,16.974757634,2.5320653595,-1.1,0.0
E500,64,0.457481746251,14.1263953934,-0.266467124309,1.04561665482
E501,64,4.17695160709,52.6600801448,-0.539998958565,7.89899678782
E503,64,7.97132878609,46.6406064038,-0.476465539527,6.17295602612
E504,64,10.3833286954,46.6404011707,-0.476463504702,6.17290250069
E505,64,2.20933481148,46.6374302354,-0.476434049778,6.17212771064
E507,64,0.0900776606562,1.4714257329,1.1045261333,78905.3052593
E500,65,0.46142577192,14.8433584296,-0.268674818731,1.10778795428
E501,65,4.19131166887,50.7544565083,-0.519052354308,7.31783892841
E503,65,7.984106728,46.2328018165,0.617057158972,2000480.59808
E504,65,10.3961066021,46.2328326801,0.617056127843,2000480.59695
E505,65,2.22211186074,46.2294965907,0.617167588609,2000480.71848
E506,65,4.26955603517,3.97509959103,1.10308782976,213164.988208
E507,65,0.0910410643467,5.4434743246,1.10162455786,291906.686219
E500,66,0.465414424408,13.8815102799,-0.26573809708,1.02467947955
E501,66,4.2053447543,51.1175729967,0.46234253057,2000325.66181
E503,66,7.99724721156,48.3272766014,0.548758824503,2000408.8655
E504,66,10.4092470937,48.3273040492,0.548757950214,2000408.86462
E505,66,2.23525147864,48.3243371821,0.548852456041,2000408.96016
E506,66,4.27121382487,7.93816552656,1.09808801263,425684.681839
E507,66,0.0931057928963,9.39905479063,1.09540297791,504024.977862
E500,67,0.469408865259,14.5958632957,-0.267900376821,1.08617702138
E501,67,4.21976820279,52.6952366011,0.415419530661,2000283.84398
E503,67,8.01092746923,49.7071287737,-0.507868926541,7.01241836991
E504,67,10.4229273586,49.7071535445,-0.507869188287,7.01242547853
E505,67,2.24893096401,49.7044760464,-0.507840896671,7.01165713443
E506,67,4.27396939605,11.8772793223,1.08981080743,636919.962085
E507,67,0.0957761800113,9.20977969139,-0.254271088996,0.650494642094
E500,68,0.473329247139,13.6844337664,1.08490997583,733828.76839
E501,68,4.23460732692,54.1146595997,0.374222615652,2000248.98413
E503,68,8.02448300863,47.912892579,-0.489251982392,6.51152157678
E504,68,10.4364829048,47.9129164419,-0.489252225441,6.5115280546
E505,68,2.26248578027,47.9103370814,-0.48922595476,6.51082788932
